"collegeid";"collegename"
"6330";"India_6631"
"6331";"UK_8052"
"6332";"USA_3314"
"6333";"UK_8510"
"6334";"Germany_5869"
"6335";"Germany_7922"
"6336";"Germany_7710"
"6337";"Germany_3188"
"6338";"China_9183"
"6339";"Australia_1787"
"6340";"Australia_5308"
"6341";"Australia_3776"
"6342";"Germany_5971"
"6343";"Canada_7469"
"6344";"China_7170"
"6345";"USA_6009"
"6346";"Germany_4658"
"6347";"China_7414"
"6348";"Canada_8944"
"6349";"Brazil_4220"
"6350";"Australia_8681"
"6351";"USA_9968"
"6352";"Japan_3270"
"6353";"Australia_8426"
"6354";"USA_4668"
"6355";"France_3854"
"6356";"India_4230"
"6357";"Japan_9690"
"6358";"India_2034"
"6359";"France_5452"
"6360";"China_4290"
"6361";"France_5448"
"6362";"UK_1908"
"6363";"China_5221"
"6364";"India_1026"
"6365";"China_8516"
"6366";"Brazil_8578"
"6367";"Japan_5348"
"6368";"Japan_6412"
"6369";"USA_1705"
"6370";"Brazil_1692"
"6371";"China_7802"
"6372";"Australia_7021"
"6373";"USA_9177"
"6374";"UK_3179"
"6375";"Canada_4811"
"6376";"Germany_8796"
"6377";"India_6827"
"6378";"India_5561"
"6379";"Canada_8219"
"6380";"Canada_7122"
"6381";"China_7353"
"6382";"Canada_3604"
"6383";"Japan_2300"
"6384";"UK_2269"
"6385";"UK_4421"
"6386";"India_9588"
"6387";"China_7379"
"6388";"Germany_8920"
"6389";"USA_4066"
"6390";"USA_5981"
"6391";"Germany_5056"
"6392";"UK_6235"
"6393";"UK_9960"
"6394";"USA_7133"
"6395";"India_9895"
"6396";"UK_6803"
"6397";"Germany_4203"
"6398";"Germany_9641"
"6399";"France_1350"
"6400";"Germany_1892"
"6401";"USA_5805"
"6402";"USA_3267"
"6403";"China_9840"
"6404";"Japan_4556"
"6405";"UK_7018"
"6406";"Germany_2332"
"6407";"Germany_8158"
"6408";"Japan_8023"
"6409";"India_7009"
"6410";"Australia_6977"
"6411";"Australia_6481"
"6412";"India_6354"
"6413";"China_8398"
"6414";"UK_3381"
"6415";"Germany_6666"
"6416";"Japan_6229"
"6417";"Brazil_4369"
"6418";"Germany_8950"
"6419";"Canada_4738"
"6420";"Germany_9466"
"6421";"Australia_2230"
"6422";"France_2173"
"6423";"USA_3220"
"6424";"Brazil_5629"
"6425";"India_5968"
"6426";"China_8740"
"6427";"USA_4344"
"6428";"Canada_3887"
"6429";"China_7753"
"6430";"France_4329"
"6431";"Canada_3483"
"6432";"France_9213"
"6433";"UK_8709"
"6434";"France_1550"
"6435";"China_5073"
"6436";"India_1440"
"6437";"India_8716"
"6438";"Canada_8650"
"6439";"Australia_4907"
"6440";"UK_6396"
"6441";"India_5353"
"6442";"Canada_8143"
"6443";"Canada_7556"
"6444";"UK_7283"
"6445";"France_7372"
"6446";"Brazil_2530"
"6447";"Canada_8728"
"6448";"Germany_8070"
"6449";"France_2786"
"6450";"Germany_7306"
"6451";"USA_5737"
"6452";"Canada_7255"
"6453";"China_5225"
"6454";"Canada_6975"
"6455";"Japan_4506"
"6456";"UK_4846"
"6457";"Australia_6528"
"6458";"UK_8419"
"6459";"Australia_2209"
"6460";"China_2205"
"6461";"France_4012"
"6462";"India_2386"
"6463";"Japan_9233"
"6464";"France_9954"
"6465";"Australia_7038"
"6466";"Australia_8132"
"6467";"Brazil_1171"
"6468";"Germany_3061"
"6469";"China_2628"
"6470";"France_4387"
"6471";"USA_5703"
"6472";"Canada_5873"
"6473";"India_6262"
"6474";"China_3120"
"6475";"China_2938"
"6476";"China_9751"
"6477";"Japan_5828"
"6478";"Japan_4979"
"6479";"Australia_6150"
"6480";"China_9053"
"6481";"Australia_8652"
"6482";"Australia_1910"
"6483";"France_3435"
"6484";"Brazil_3081"
"6485";"China_9625"
"6486";"Japan_2152"
"6487";"Brazil_8275"
"6488";"France_2864"
"6489";"Germany_6939"
"6490";"UK_7067"
"6491";"France_8823"
"6492";"Japan_5046"
"6493";"Germany_7465"
"6494";"Australia_6436"
"6495";"UK_1106"
"6496";"USA_8086"
"6497";"Germany_8681"
"6498";"UK_2177"
"6499";"Brazil_8238"
"6500";"France_1928"
"6501";"India_7500"
"6502";"France_8146"
"6503";"USA_6284"
"6504";"Australia_1078"
"6505";"UK_8942"
"6506";"Germany_7202"
"6507";"India_2365"
"6508";"Japan_7129"
"6509";"France_6166"
"6510";"Canada_7993"
"6511";"UK_6385"
"6512";"India_4382"
"6513";"China_7803"
"6514";"Germany_9828"
"6515";"France_8510"
"6516";"France_1244"
"6517";"Japan_1055"
"6518";"USA_8850"
"6519";"Brazil_5658"
"6520";"USA_9862"
"6521";"Japan_1456"
"6522";"Germany_1919"
"6523";"USA_5361"
"6524";"UK_3584"
"6525";"France_1863"
"6526";"China_3134"
"6527";"India_6795"
"6528";"India_1898"
"6529";"Germany_1915"
"6530";"India_1312"
"6531";"UK_7701"
"6532";"Brazil_8518"
"6533";"China_2527"
"6534";"Japan_7364"
"6535";"Japan_9177"
"6536";"China_9093"
"6537";"Australia_9186"
"6538";"France_2703"
"6539";"USA_4689"
"6540";"Germany_1763"
"6541";"India_9302"
"6542";"France_7870"
"6543";"Canada_2814"
"6544";"USA_9645"
"6545";"Germany_4931"
"6546";"China_6894"
"6547";"Brazil_5616"
"6548";"Brazil_8663"
"6549";"Japan_6062"
"6550";"UK_1219"
"6551";"Canada_4604"
"6552";"USA_4519"
"6553";"France_8419"
"6554";"Australia_2289"
"6555";"China_3731"
"6556";"Canada_5296"
"6557";"France_4050"
"6558";"India_2283"
"6559";"Japan_6936"
"6560";"Germany_3245"
"6561";"UK_8229"
"6562";"Canada_1150"
"6563";"Canada_1798"
"6564";"China_5818"
"6565";"Australia_4364"
"6566";"Japan_3563"
"6567";"Australia_1431"
"6568";"India_4122"
"6569";"Germany_2442"
"6570";"Germany_9301"
"6571";"USA_1744"
"6572";"UK_3441"
"6573";"Japan_4691"
"6574";"USA_4157"
"6575";"Germany_9778"
"6576";"Japan_4362"
"6577";"Brazil_3879"
"6578";"UK_7457"
"6579";"China_7764"
"6580";"Germany_8419"
"6581";"Brazil_9086"
"6582";"Brazil_6864"
"6583";"Japan_3651"
"6584";"France_7601"
"6585";"India_3562"
"6586";"USA_8265"
"6587";"Japan_7981"
"6588";"UK_5259"
"6589";"Germany_1091"
"6590";"France_9406"
"6591";"Brazil_6893"
"6592";"France_1319"
"6593";"Australia_8021"
"6594";"China_5540"
"6595";"Canada_6083"
"6596";"USA_2712"
"6597";"Germany_5791"
"6598";"Australia_4624"
"6599";"Brazil_8747"
"6600";"Brazil_7580"
"6601";"India_2307"
"6602";"France_2623"
"6603";"Australia_2075"
"6604";"Japan_6829"
"6605";"Germany_3078"
"6606";"Brazil_6032"
"6607";"Canada_5915"
"6608";"UK_4089"
"6609";"China_6462"
"6610";"Brazil_4979"
"6611";"Japan_9449"
"6612";"China_8728"
"6613";"India_8792"
"6614";"India_7493"
"6615";"Germany_9256"
"6616";"Australia_9427"
"6617";"Japan_5816"
"6618";"Japan_7661"
"6619";"Japan_3220"
"6620";"USA_1245"
"6621";"Japan_3676"
"6622";"Germany_4651"
"6623";"Japan_1281"
"6624";"Canada_9480"
"6625";"India_6606"
"6626";"Brazil_4189"
"6627";"Canada_2139"
"6628";"UK_2950"
"6629";"Australia_9803"
"6630";"UK_6714"
"6631";"Germany_3350"
"6632";"India_3221"
"6633";"Canada_4056"
"6634";"India_3083"
"6635";"India_4068"
"6636";"Japan_4550"
"6637";"UK_4853"
"6638";"Australia_6254"
"6639";"China_3147"
"6640";"China_3507"
"6641";"UK_2323"
"6642";"China_3577"
"6643";"USA_2059"
"6644";"India_6932"
"6645";"Canada_5189"
"6646";"Germany_9206"
"6647";"USA_2218"
"6648";"USA_4285"
"6649";"Australia_7470"
"6650";"France_4366"
"6651";"Australia_6721"
"6652";"USA_7409"
"6653";"USA_8285"
"6654";"Germany_9733"
"6655";"Germany_2373"
"6656";"France_2496"
"6657";"Canada_8073"
"6658";"USA_4933"
"6659";"China_3065"
"6660";"India_4854"
"6661";"India_1646"
"6662";"USA_5590"
"6663";"USA_1397"
"6664";"Brazil_3236"
"6665";"Japan_3925"
"6666";"China_9456"
"6667";"Australia_9349"
"6668";"France_2534"
"6669";"India_9000"
"6670";"Canada_4207"
"6671";"USA_7931"
"6672";"Australia_4832"
"6673";"India_2425"
"6674";"France_2604"
"6675";"Canada_9656"
"6676";"UK_7023"
"6677";"Japan_1546"
"6678";"Germany_2177"
"6679";"Canada_9449"
"6680";"Brazil_6944"
"6681";"Japan_1905"
"6682";"Japan_9703"
"6683";"Brazil_5209"
"6684";"China_2644"
"6685";"China_3361"
"6686";"India_4060"
"6687";"Japan_1902"
"6688";"Japan_8599"
"6689";"Australia_2261"
"6690";"Japan_1572"
"6691";"Canada_9532"
"6692";"India_4962"
"6693";"India_8485"
"6694";"India_8573"
"6695";"India_5530"
"6696";"France_9913"
"6697";"Germany_3591"
"6698";"India_6007"
"6699";"France_9823"
"6700";"Australia_6578"
"6701";"USA_9584"
"6702";"Canada_5895"
"6703";"Brazil_7752"
"6704";"USA_4232"
"6705";"Germany_1643"
"6706";"India_2127"
"6707";"Germany_7643"
"6708";"Germany_9081"
"6709";"Canada_4753"
"6710";"Germany_8584"
"6711";"UK_3329"
"6712";"Germany_3995"
"6713";"Australia_9944"
"6714";"China_8983"
"6715";"USA_9183"
"6716";"Canada_3630"
"6717";"Brazil_4323"
"6718";"Canada_4473"
"6719";"India_1080"
"6720";"UK_7278"
"6721";"Japan_2561"
"6722";"UK_1157"
"6723";"Australia_7933"
"6724";"China_5321"
"6725";"USA_2705"
"6726";"France_3506"
"6727";"Japan_6268"
"6728";"Brazil_6552"
"6729";"Germany_5082"
"6730";"Brazil_1596"
"6731";"Japan_2589"
"6732";"Brazil_7823"
"6733";"Canada_8339"
"6734";"Germany_7046"
"6735";"India_4820"
"6736";"Brazil_1175"
"6737";"France_5957"
"6738";"USA_3608"
"6739";"Brazil_5939"
"6740";"India_8378"
"6741";"Brazil_6726"
"6742";"China_7404"
"6743";"Australia_8145"
"6744";"Brazil_7128"
"6745";"UK_8135"
"6746";"India_9416"
"6747";"Germany_6685"
"6748";"Japan_6277"
"6749";"Brazil_5106"
"6750";"China_4523"
"6751";"China_3990"
"6752";"France_8113"
"6753";"Canada_1240"
"6754";"Canada_4544"
"6755";"India_3179"
"6756";"UK_1515"
"6757";"Germany_9170"
"6758";"Canada_7596"
"6759";"China_7797"
"6760";"Germany_7782"
"6761";"France_5682"
"6762";"UK_1933"
"6763";"China_3594"
"6764";"Canada_5884"
"6765";"Brazil_7459"
"6766";"UK_7771"
"6767";"Brazil_8524"
"6768";"China_2023"
"6769";"Australia_6723"
"6770";"UK_1527"
"6771";"Australia_4506"
"6772";"India_8878"
"6773";"Australia_2129"
"6774";"France_5554"
"6775";"Brazil_5374"
"6776";"India_7123"
"6777";"Australia_5975"
"6778";"Brazil_4424"
"6779";"Germany_3279"
"6780";"Brazil_4496"
"6781";"Germany_1908"
"6782";"USA_4792"
"6783";"Japan_1883"
"6784";"Germany_1657"
"6785";"UK_5545"
"6786";"Japan_9441"
"6787";"Japan_3486"
"6788";"France_8263"
"6789";"Germany_8632"
"6790";"Brazil_8652"
"6791";"Japan_5693"
"6792";"China_3309"
"6793";"UK_2633"
"6794";"UK_2249"
"6795";"Brazil_1049"
"6796";"Australia_8689"
"6797";"USA_2661"
"6798";"Germany_8366"
"6799";"Japan_9005"
"6800";"Germany_5807"
"6801";"Australia_2294"
"6802";"Japan_9333"
"6803";"Japan_3680"
"6804";"Japan_3926"
"6805";"Japan_5477"
"6806";"Germany_5740"
"6807";"Germany_5765"
"6808";"Australia_3880"
"6809";"Germany_3836"
"6810";"Canada_1970"
"6811";"UK_2915"
"6812";"Australia_1658"
"6813";"Australia_5271"
"6814";"Australia_4224"
"6815";"China_5832"
"6816";"France_9796"
"6817";"Australia_7646"
"6818";"Japan_3108"
"6819";"USA_8236"
"6820";"China_2515"
"6821";"Japan_9664"
"6822";"China_7983"
"6823";"Japan_1706"
"6824";"Australia_5566"
"6825";"Germany_9399"
"6826";"USA_2490"
"6827";"Canada_7721"
"6828";"UK_7302"
"6829";"France_6244"
"6830";"Australia_7932"
"6831";"UK_4510"
"6832";"USA_5307"
"6833";"India_6252"
"6834";"UK_8026"
"6835";"USA_6239"
"6836";"Australia_1313"
"6837";"USA_4791"
"6838";"China_7217"
"6839";"India_4006"
"6840";"Germany_2172"
"6841";"Australia_5225"
"6842";"Canada_7736"
"6843";"India_9956"
"6844";"Brazil_2541"
"6845";"Australia_3691"
"6846";"Germany_2257"
"6847";"Germany_9669"
"6848";"Australia_1407"
"6849";"India_2707"
"6850";"China_2769"
"6851";"China_1260"
"6852";"UK_8015"
"6853";"UK_5953"
"6854";"Brazil_4971"
"6855";"China_4887"
"6856";"UK_3110"
"6857";"Germany_6107"
"6858";"Germany_7057"
"6859";"UK_7119"
"6860";"France_8759"
"6861";"France_3353"
"6862";"France_2871"
"6863";"Canada_6389"
"6864";"Canada_5556"
"6865";"China_3073"
"6866";"UK_8385"
"6867";"Australia_5657"
"6868";"Australia_5019"
"6869";"India_8453"
"6870";"India_7445"
"6871";"Germany_2386"
"6872";"Australia_5338"
"6873";"Canada_7954"
"6874";"USA_4094"
"6875";"Australia_6204"
"6876";"UK_9027"
"6877";"Japan_7691"
"6878";"Japan_1889"
"6879";"Germany_2669"
"6880";"Germany_6709"
"6881";"Brazil_4453"
"6882";"Australia_6239"
"6883";"Brazil_6463"
"6884";"Germany_3643"
"6885";"USA_2061"
"6886";"UK_6377"
"6887";"India_3623"
"6888";"Germany_2455"
"6889";"France_5040"
"6890";"Germany_1662"
"6891";"UK_4235"
"6892";"India_2499"
"6893";"Japan_9374"
"6894";"France_2612"
"6895";"USA_1270"
"6896";"Brazil_9623"
"6897";"Australia_9417"
"6898";"France_2316"
"6899";"UK_4252"
"6900";"UK_5959"
"6901";"UK_2963"
"6902";"USA_2657"
"6903";"Germany_5829"
"6904";"Germany_5840"
"6905";"Germany_4510"
"6906";"China_6138"
"6907";"Japan_4039"
"6908";"Brazil_3499"
"6909";"Brazil_3134"
"6910";"China_1055"
"6911";"Brazil_9849"
"6912";"France_6632"
"6913";"France_1381"
"6914";"Germany_2550"
"6915";"Germany_9027"
"6916";"India_4576"
"6917";"UK_5710"
"6918";"China_4300"
"6919";"Germany_3315"
"6920";"Brazil_6292"
"6921";"Australia_8713"
"6922";"Australia_9925"
"6923";"India_2166"
"6924";"France_5834"
"6925";"UK_1349"
"6926";"Germany_9134"
"6927";"Australia_8406"
"6928";"USA_5507"
"6929";"UK_1978"
"6930";"China_6022"
"6931";"Germany_6618"
"6932";"China_8551"
"6933";"UK_3908"
"6934";"China_6296"
"6935";"Brazil_3463"
"6936";"UK_9131"
"6937";"Japan_7334"
"6938";"Germany_3177"
"6939";"China_3356"
"6940";"UK_8178"
"6941";"Canada_8178"
"6942";"Canada_9789"
"6943";"India_4391"
"6944";"China_4342"
"6945";"China_6985"
"6946";"India_3632"
"6947";"Canada_6159"
"6948";"UK_3336"
"6949";"Australia_7950"
"6950";"UK_4025"
"6951";"Brazil_4935"
"6952";"France_3547"
"6953";"Brazil_4979"
"6954";"Japan_8686"
"6955";"Australia_3223"
"6956";"USA_1061"
"6957";"France_9169"
"6958";"China_2664"
"6959";"France_4094"
"6960";"UK_8814"
"6961";"Germany_4631"
"6962";"Brazil_8662"
"6963";"Brazil_5900"
"6964";"Canada_7152"
"6965";"Japan_1786"
"6966";"France_5569"
"6967";"Brazil_8741"
"6968";"Japan_7967"
"6969";"Brazil_9702"
"6970";"Canada_4650"
"6971";"Canada_1036"
"6972";"Canada_4840"
"6973";"Canada_1645"
"6974";"France_5702"
"6975";"UK_3539"
"6976";"France_6918"
"6977";"China_9601"
"6978";"Germany_3168"
"6979";"UK_9784"
"6980";"India_4385"
"6981";"Japan_4269"
"6982";"China_5644"
"6983";"Germany_5830"
"6984";"Germany_5979"
"6985";"Germany_7130"
"6986";"India_9670"
"6987";"Brazil_2566"
"6988";"Germany_6728"
"6989";"Brazil_5745"
"6990";"UK_3598"
"6991";"France_7672"
"6992";"USA_5389"
"6993";"India_6343"
"6994";"UK_9014"
"6995";"Japan_6180"
"6996";"UK_9308"
"6997";"Brazil_4230"
"6998";"Australia_5603"
"6999";"Japan_5394"
"7000";"Japan_7064"
"7001";"Germany_4677"
"7002";"France_7292"
"7003";"China_6459"
"7004";"Brazil_3098"
"7005";"China_9743"
"7006";"Japan_4231"
"7007";"Brazil_1716"
"7008";"UK_3528"
"7009";"Japan_6584"
"7010";"India_3355"
"7011";"Canada_4490"
"7012";"Canada_1116"
"7013";"Australia_7802"
"7014";"China_3195"
"7015";"USA_8486"
"7016";"Brazil_6484"
"7017";"France_1837"
"7018";"China_3541"
"7019";"Canada_5745"
"7020";"Brazil_5293"
"7021";"UK_3868"
"7022";"China_7858"
"7023";"France_6495"
"7024";"Australia_7695"
"7025";"China_6757"
"7026";"Brazil_5129"
"7027";"Japan_9649"
"7028";"Brazil_2175"
"7029";"Canada_8496"
"7030";"Germany_6849"
"7031";"UK_8665"
"7032";"Australia_4009"
"7033";"France_7185"
"7034";"Brazil_1434"
"7035";"China_7595"
"7036";"Australia_5397"
"7037";"Germany_7187"
"7038";"USA_6985"
"7039";"Brazil_5032"
"7040";"France_5750"
"7041";"UK_9971"
"7042";"Canada_2699"
"7043";"Canada_6540"
"7044";"Australia_9979"
"7045";"Brazil_4743"
"7046";"Germany_9311"
"7047";"Australia_8224"
"7048";"India_9460"
"7049";"Germany_6734"
"7050";"China_6799"
"7051";"India_5590"
"7052";"Canada_9020"
"7053";"Japan_4080"
"7054";"UK_5336"
"7055";"China_1663"
"7056";"Canada_1591"
"7057";"France_6259"
"7058";"Canada_5607"
"7059";"Brazil_5208"
"7060";"UK_3489"
"7061";"France_1420"
"7062";"France_4588"
"7063";"Germany_2404"
"7064";"Australia_4386"
"7065";"China_7709"
"7066";"Germany_7995"
"7067";"Japan_1537"
"7068";"Canada_2242"
"7069";"Brazil_1766"
"7070";"China_4379"
"7071";"Japan_4308"
"7072";"China_6449"
"7073";"Brazil_2755"
"7074";"France_3305"
"7075";"France_2000"
"7076";"Brazil_8268"
"7077";"France_4088"
"7078";"India_3260"
"7079";"India_7148"
"7080";"USA_7482"
"7081";"USA_5827"
"7082";"Canada_7382"
"7083";"China_6824"
"7084";"UK_9216"
"7085";"Japan_5692"
"7086";"Japan_7211"
"7087";"Germany_4791"
"7088";"Japan_8123"
"7089";"USA_3225"
"7090";"Brazil_6174"
"7091";"Canada_7294"
"7092";"Japan_2016"
"7093";"Japan_8658"
"7094";"Australia_2365"
"7095";"China_3016"
"7096";"UK_9032"
"7097";"China_9472"
"7098";"France_8686"
"7099";"Japan_7793"
"7100";"China_6898"
"7101";"UK_6924"
"7102";"France_6480"
"7103";"Germany_6800"
"7104";"China_7881"
"7105";"Japan_7544"
"7106";"Brazil_9413"
"7107";"Canada_2956"
"7108";"Germany_7457"
"7109";"USA_7081"
"7110";"Brazil_4422"
"7111";"Canada_2297"
"7112";"UK_3849"
"7113";"China_7459"
"7114";"Australia_8079"
"7115";"China_5370"
"7116";"USA_2333"
"7117";"Australia_4994"
"7118";"India_1899"
"7119";"Canada_9134"
"7120";"China_3455"
"7121";"UK_1447"
"7122";"Australia_5402"
"7123";"Germany_8625"
"7124";"Brazil_7258"
"7125";"UK_6291"
"7126";"USA_9206"
"7127";"USA_1301"
"7128";"China_4871"
"7129";"India_8845"
"7130";"Canada_7220"
"7131";"Japan_3587"
"7132";"Germany_3175"
"7133";"UK_1040"
"7134";"USA_9188"
"7135";"UK_3214"
"7136";"Canada_5379"
"7137";"Japan_1282"
"7138";"India_2945"
"7139";"Brazil_8433"
"7140";"Germany_7718"
"7141";"Australia_7753"
"7142";"France_5842"
"7143";"India_5230"
"7144";"Canada_1799"
"7145";"France_5107"
"7146";"Japan_8841"
"7147";"Germany_5021"
"7148";"UK_6830"
"7149";"Canada_3587"
"7150";"Japan_6689"
"7151";"India_4819"
"7152";"UK_4368"
"7153";"India_3623"
"7154";"Canada_2534"
"7155";"Canada_6544"
"7156";"Germany_2540"
"7157";"Japan_7374"
"7158";"Japan_9249"
"7159";"China_1371"
"7160";"UK_5812"
"7161";"Brazil_8088"
"7162";"Australia_2363"
"7163";"Brazil_8118"
"7164";"Germany_6970"
"7165";"India_5369"
"7166";"USA_3296"
"7167";"Brazil_5306"
"7168";"Brazil_8148"
"7169";"Germany_8059"
"7170";"Japan_7803"
"7171";"UK_3729"
"7172";"China_9623"
"7173";"Germany_5289"
"7174";"UK_4879"
"7175";"Canada_9106"
"7176";"China_3107"
"7177";"Brazil_4089"
"7178";"Canada_4723"
"7179";"Canada_7945"
"7180";"Canada_9447"
"7181";"UK_9000"
"7182";"Japan_4982"
"7183";"Australia_4656"
"7184";"UK_7638"
"7185";"China_4215"
"7186";"Japan_2347"
"7187";"Brazil_6660"
"7188";"Japan_6423"
"7189";"UK_8108"
"7190";"USA_6252"
"7191";"Australia_9819"
"7192";"Brazil_4302"
"7193";"Canada_2374"
"7194";"India_6387"
"7195";"UK_9987"
"7196";"USA_6274"
"7197";"France_2320"
"7198";"UK_5626"
"7199";"France_5008"
"7200";"Germany_8528"
"7201";"Brazil_8966"
"7202";"China_3604"
"7203";"India_5781"
"7204";"Germany_5419"
"7205";"Canada_5932"
"7206";"USA_9949"
"7207";"France_9647"
"7208";"India_3747"
"7209";"Germany_2381"
"7210";"France_2516"
"7211";"Canada_8374"
"7212";"Australia_1462"
"7213";"Australia_6427"
"7214";"UK_9948"
"7215";"India_5179"
"7216";"India_8870"
"7217";"Canada_4917"
"7218";"France_4609"
"7219";"Australia_7324"
"7220";"Australia_7680"
"7221";"Japan_8013"
"7222";"India_2131"
"7223";"Australia_4377"
"7224";"Brazil_9984"
"7225";"France_6306"
"7226";"Australia_2969"
"7227";"UK_8661"
"7228";"France_2847"
"7229";"Australia_3153"
"7230";"India_7277"
"7231";"Canada_1889"
"7232";"China_6411"
"7233";"Japan_5808"
"7234";"Japan_7652"
"7235";"Japan_3117"
"7236";"USA_8367"
"7237";"China_4932"
"7238";"Brazil_9396"
"7239";"USA_8149"
"7240";"Japan_7272"
"7241";"Japan_1839"
"7242";"France_5487"
"7243";"Brazil_6708"
"7244";"Japan_6081"
"7245";"China_1172"
"7246";"Brazil_3542"
"7247";"Brazil_2752"
"7248";"France_2413"
"7249";"USA_3087"
"7250";"China_9939"
"7251";"China_8056"
"7252";"Japan_9613"
"7253";"China_2154"
"7254";"Canada_8418"
"7255";"Australia_5558"
"7256";"Australia_2842"
"7257";"UK_3979"
"7258";"Japan_5029"
"7259";"USA_5739"
"7260";"USA_9792"
"7261";"France_8401"
"7262";"Germany_8495"
"7263";"China_4806"
"7264";"China_5866"
"7265";"Germany_5197"
"7266";"India_9949"
"7267";"China_7268"
"7268";"Canada_3557"
"7269";"France_2183"
"7270";"Brazil_9456"
"7271";"India_7018"
"7272";"India_3247"
"7273";"India_7528"
"7274";"Australia_5817"
"7275";"Japan_6768"
"7276";"Canada_4256"
"7277";"India_1946"
"7278";"Germany_7686"
"7279";"Germany_2523"
"7280";"Germany_5775"
"7281";"Germany_6023"
"7282";"France_8461"
"7283";"Japan_7561"
"7284";"China_4511"
"7285";"Brazil_8657"
"7286";"Brazil_6894"
"7287";"China_8084"
"7288";"Japan_1548"
"7289";"Canada_1660"
"7290";"Japan_8611"
"7291";"Australia_4671"
"7292";"Brazil_2254"
"7293";"India_9792"
"7294";"Japan_3776"
"7295";"France_1613"
"7296";"France_5665"
"7297";"UK_3132"
"7298";"Australia_8524"
"7299";"Canada_7779"
"7300";"India_8090"
"7301";"UK_2709"
"7302";"Canada_5665"
"7303";"UK_2251"
"7304";"Brazil_9796"
"7305";"Canada_3865"
"7306";"Brazil_3273"
"7307";"China_9412"
"7308";"Germany_5376"
"7309";"India_8446"
"7310";"UK_4095"
"7311";"Brazil_1795"
"7312";"UK_6262"
"7313";"India_3816"
"7314";"France_7147"
"7315";"Brazil_2457"
"7316";"Canada_9356"
"7317";"China_2668"
"7318";"France_2489"
"7319";"USA_5275"
"7320";"China_5837"
"7321";"Australia_9422"
"7322";"China_9486"
"7323";"Germany_5446"
"7324";"India_9096"
"7325";"Canada_6814"
"7326";"Germany_2614"
"7327";"Japan_6342"
"7328";"India_6984"
"7329";"India_3626"
"7330";"Canada_6031"
"7331";"UK_9968"
"7332";"USA_9120"
"7333";"UK_2575"
"7334";"UK_2844"
"7335";"USA_3865"
"7336";"India_2848"
"7337";"UK_1333"
"7338";"Australia_8705"
"7339";"USA_9390"
"7340";"Australia_1073"
"7341";"UK_7882"
"7342";"UK_5102"
"7343";"Germany_8002"
"7344";"Japan_7128"
"7345";"France_9418"
"7346";"Brazil_6800"
"7347";"France_8435"
"7348";"Germany_9074"
"7349";"India_6498"
"7350";"Brazil_5802"
"7351";"India_6765"
"7352";"India_4327"
"7353";"Japan_3335"
"7354";"Canada_6433"
"7355";"USA_2203"
"7356";"USA_1971"
"7357";"Canada_8626"
"7358";"France_2156"
"7359";"India_8330"
"7360";"UK_3868"
"7361";"China_7521"
"7362";"Germany_9104"
"7363";"Canada_6295"
"7364";"USA_1678"
"7365";"Brazil_2222"
"7366";"India_9115"
"7367";"Australia_9190"
"7368";"France_2585"
"7369";"USA_2400"
"7370";"Australia_4341"
"7371";"China_6885"
"7372";"India_1744"
"7373";"Australia_7171"
"7374";"Canada_3554"
"7375";"Japan_3000"
"7376";"Canada_7018"
"7377";"France_7342"
"7378";"Brazil_4334"
"7379";"USA_7276"
"7380";"India_9243"
"7381";"France_2131"
"7382";"UK_2316"
"7383";"India_6823"
"7384";"USA_9799"
"7385";"Australia_7772"
"7386";"China_5477"
"7387";"Canada_7125"
"7388";"Japan_5084"
"7389";"USA_5477"
"7390";"UK_4317"
"7391";"UK_5733"
"7392";"Brazil_7081"
"7393";"Brazil_1946"
"7394";"India_9248"
"7395";"Germany_5194"
"7396";"India_6460"
"7397";"India_3996"
"7398";"France_8789"
"7399";"Japan_5038"
"7400";"Germany_7628"
"7401";"Germany_9600"
"7402";"Germany_5749"
